person1	is	person2
http://dbpedia.org/resource/Anna_of_Russia	http://dbpedia.org/ontology/predecessor	http://dbpedia.org/resource/Peter_II_of_Russia
http://dbpedia.org/resource/Anne_of_Denmark	http://dbpedia.org/property/issue	http://dbpedia.org/resource/Henry_Frederick,_Prince_of_Wales
http://dbpedia.org/resource/Anne_of_Denmark	http://dbpedia.org/property/next	http://dbpedia.org/resource/Henrietta_Maria_of_France
http://dbpedia.org/resource/Antanas_Valionis	http://dbpedia.org/ontology/successor	http://dbpedia.org/resource/Petras_Vaitiekūnas
http://dbpedia.org/resource/Anne,_Queen_of_Great_Britain	http://dbpedia.org/property/issue	http://dbpedia.org/resource/Prince_William,_Duke_of_Gloucester
http://dbpedia.org/resource/Anthony_Zinni	http://dbpedia.org/ontology/successor	http://dbpedia.org/resource/George_J._Mitchell
http://dbpedia.org/resource/Anna_of_Russia	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Frederick_William,_Duke_of_Courland
http://dbpedia.org/resource/August_Ferdinand_Möbius	http://www.w3.org/2002/07/owl#sameAs	http://dbpedia.org/resource/August_Ferdinand_Möbius
http://dbpedia.org/resource/Aurelian	http://www.w3.org/2002/07/owl#differentFrom	http://dbpedia.org/resource/Marcus_Aurelius
http://dbpedia.org/resource/Anwar_Sadat	http://dbpedia.org/ontology/predecessor	http://dbpedia.org/resource/Gamal_Abdel_Nasser
http://dbpedia.org/resource/Anwar_Sadat	http://dbpedia.org/ontology/president	http://dbpedia.org/resource/Gamal_Abdel_Nasser
http://dbpedia.org/resource/Anwar_Sadat	http://dbpedia.org/ontology/successor	http://dbpedia.org/resource/Hosni_Mubarak
http://dbpedia.org/resource/August_Strindberg	http://dbpedia.org/ontology/influenced	http://dbpedia.org/resource/Tennessee_Williams
http://dbpedia.org/resource/Austin_Powers_(character)	http://dbpedia.org/ontology/portrayer	http://dbpedia.org/resource/Tom_Cruise
http://dbpedia.org/resource/August_Strindberg	http://dbpedia.org/ontology/influencedBy	http://dbpedia.org/resource/William_Shakespeare
http://dbpedia.org/resource/August_Strindberg	http://dbpedia.org/ontology/influencedBy	http://dbpedia.org/resource/Georg_Brandes
http://dbpedia.org/resource/Anwar_Sadat	http://dbpedia.org/ontology/successor	http://dbpedia.org/resource/Sufi_Abu_Taleb
http://dbpedia.org/resource/Antonio_Gramsci	http://dbpedia.org/ontology/influenced	http://dbpedia.org/resource/Ernesto_Laclau
http://dbpedia.org/resource/Arkan	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Ceca_(singer)
http://dbpedia.org/resource/Ava_Gardner	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Artie_Shaw
http://dbpedia.org/resource/Antonio_Gramsci	http://dbpedia.org/ontology/influencedBy	http://dbpedia.org/resource/Giovanni_Gentile
http://dbpedia.org/resource/August_Ferdinand_Möbius	http://dbpedia.org/ontology/notableStudent	http://dbpedia.org/resource/Hermann_Hankel
http://dbpedia.org/resource/Arthur_Evans	http://dbpedia.org/ontology/influencedBy	http://dbpedia.org/resource/John_Evans_(archaeologist)
http://dbpedia.org/resource/Antonio_Gramsci	http://dbpedia.org/ontology/influenced	http://dbpedia.org/resource/Stuart_Hall_(cultural_theorist)
http://dbpedia.org/resource/Antonio_Gramsci	http://dbpedia.org/ontology/influencedBy	http://dbpedia.org/resource/Vladimir_Lenin
http://dbpedia.org/resource/Augusto_Boal	http://dbpedia.org/ontology/influencedBy	http://dbpedia.org/resource/Bertolt_Brecht
http://dbpedia.org/resource/Averroes	http://dbpedia.org/ontology/influenced	http://dbpedia.org/resource/Thomas_Aquinas
http://dbpedia.org/resource/Anwar_Sadat	http://dbpedia.org/ontology/predecessor	http://dbpedia.org/resource/Abdel_Latif_Boghdadi_(politician)
http://dbpedia.org/resource/Anwar_Sadat	http://dbpedia.org/ontology/predecessor	http://dbpedia.org/resource/Aziz_Sedki
http://dbpedia.org/resource/Antonio_Gramsci	http://dbpedia.org/ontology/influenced	http://dbpedia.org/resource/Edward_Said
http://dbpedia.org/resource/Anwar_Sadat	http://dbpedia.org/ontology/predecessor	http://dbpedia.org/resource/Hussein_el-Shafei
http://dbpedia.org/resource/Averroes	http://dbpedia.org/ontology/influencedBy	http://dbpedia.org/resource/Aristotle
http://dbpedia.org/resource/August_Ferdinand_Möbius	http://dbpedia.org/ontology/academicAdvisor	http://dbpedia.org/resource/Carl_Friedrich_Gauss
http://dbpedia.org/resource/Ava_Gardner	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Frank_Sinatra
http://dbpedia.org/resource/August_Strindberg	http://dbpedia.org/ontology/influencedBy	http://dbpedia.org/resource/Friedrich_Nietzsche
http://dbpedia.org/resource/Arthur_Evans	http://dbpedia.org/ontology/influencedBy	http://dbpedia.org/resource/Heinrich_Schliemann
http://dbpedia.org/resource/August_Strindberg	http://dbpedia.org/ontology/influenced	http://dbpedia.org/resource/Henrik_Ibsen
http://dbpedia.org/resource/August_Strindberg	http://dbpedia.org/ontology/influencedBy	http://dbpedia.org/resource/Henrik_Ibsen
http://dbpedia.org/resource/Antonio_Gramsci	http://dbpedia.org/ontology/influencedBy	http://dbpedia.org/resource/Karl_Marx
http://dbpedia.org/resource/August_Strindberg	http://dbpedia.org/ontology/influenced	http://dbpedia.org/resource/Knut_Hamsun
http://dbpedia.org/resource/Averroes	http://dbpedia.org/ontology/influenced	http://dbpedia.org/resource/Maimonides
http://dbpedia.org/resource/Antonio_Gramsci	http://dbpedia.org/ontology/influencedBy	http://dbpedia.org/resource/Niccolò_Machiavelli
http://dbpedia.org/resource/August_Strindberg	http://dbpedia.org/ontology/influencedBy	http://dbpedia.org/resource/Søren_Kierkegaard
http://dbpedia.org/resource/Anwar_Sadat	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Jehan_Sadat
http://dbpedia.org/resource/Antonio_Gramsci	http://dbpedia.org/ontology/influenced	http://dbpedia.org/resource/Chantal_Mouffe
http://dbpedia.org/resource/Antonio_Gramsci	http://dbpedia.org/ontology/influenced	http://dbpedia.org/resource/Nicos_Poulantzas
http://dbpedia.org/resource/Audrey_Hepburn	http://dbpedia.org/ontology/partner	http://dbpedia.org/resource/Robert_Wolders
http://dbpedia.org/resource/Astor_Piazzolla	http://dbpedia.org/ontology/associatedBand	http://dbpedia.org/resource/Pino_Presti
http://dbpedia.org/resource/Astor_Piazzolla	http://dbpedia.org/ontology/associatedMusicalArtist	http://dbpedia.org/resource/Pino_Presti
http://dbpedia.org/resource/August_Strindberg	http://dbpedia.org/ontology/influenced	http://dbpedia.org/resource/Reinhard_Sorge
http://dbpedia.org/resource/Austin_Powers_(character)	http://dbpedia.org/ontology/relative	http://dbpedia.org/resource/Nigel_Powers
http://dbpedia.org/resource/Anwar_Sadat	http://dbpedia.org/ontology/successor	http://dbpedia.org/resource/Zakaria_Mohieddin
http://dbpedia.org/resource/Antonio_Banderas	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Melanie_Griffith
http://dbpedia.org/resource/Austin_Powers_(character)	http://dbpedia.org/ontology/creator	http://dbpedia.org/resource/Mike_Myers
http://dbpedia.org/resource/Austin_Powers_(character)	http://dbpedia.org/ontology/portrayer	http://dbpedia.org/resource/Mike_Myers
http://dbpedia.org/resource/Antonio_Gramsci	http://dbpedia.org/ontology/influenced	http://dbpedia.org/resource/Raymond_Williams
http://dbpedia.org/resource/August_Strindberg	http://dbpedia.org/ontology/influenced	http://dbpedia.org/resource/Eugene_O'Neill
http://dbpedia.org/resource/August_Strindberg	http://dbpedia.org/ontology/influenced	http://dbpedia.org/resource/Henry_Miller
http://dbpedia.org/resource/Ava_Gardner	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Mickey_Rooney
http://dbpedia.org/resource/Arthur_Evans	http://dbpedia.org/ontology/influenced	http://dbpedia.org/resource/V._Gordon_Childe
http://dbpedia.org/resource/August_Strindberg	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Siri_von_Essen
http://dbpedia.org/resource/Ashley_Judd	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Dario_Franchitti
http://dbpedia.org/resource/Aurelian	http://dbpedia.org/ontology/predecessor	http://dbpedia.org/resource/Quintillus
http://dbpedia.org/resource/Astor_Piazzolla	http://dbpedia.org/ontology/associatedBand	http://dbpedia.org/resource/Gerry_Mulligan
http://dbpedia.org/resource/Astor_Piazzolla	http://dbpedia.org/ontology/associatedMusicalArtist	http://dbpedia.org/resource/Gerry_Mulligan
http://dbpedia.org/resource/August_Strindberg	http://dbpedia.org/ontology/influenced	http://dbpedia.org/resource/Miroslav_Krleža
http://dbpedia.org/resource/August_Strindberg	http://dbpedia.org/ontology/influenced	http://dbpedia.org/resource/Lars_Norén
http://dbpedia.org/resource/Austin_Powers_(character)	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Vanessa_Kensington
http://dbpedia.org/resource/Ashley_Judd	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Naomi_Judd
http://dbpedia.org/resource/Ashley_Judd	http://dbpedia.org/ontology/relative	http://dbpedia.org/resource/Wynonna_Judd
http://dbpedia.org/resource/Austin_Powers_(character)	http://dbpedia.org/ontology/relative	http://dbpedia.org/resource/Mini-Me
http://dbpedia.org/resource/Austin_Powers_(character)	http://dbpedia.org/ontology/relative	http://dbpedia.org/resource/Scott_Evil
http://dbpedia.org/resource/Arthur_Evans	http://dbpedia.org/ontology/influencedBy	http://dbpedia.org/resource/Edward_Augustus_Freeman
http://dbpedia.org/resource/Axel_Oxenstierna	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Johan_Oxenstierna
http://dbpedia.org/resource/Antonio_Gramsci	http://dbpedia.org/ontology/influencedBy	http://dbpedia.org/resource/Benedetto_Croce
http://dbpedia.org/resource/Antonio_Gramsci	http://dbpedia.org/ontology/influencedBy	http://dbpedia.org/resource/Georges_Sorel
http://dbpedia.org/resource/Astor_Piazzolla	http://dbpedia.org/ontology/associatedBand	http://dbpedia.org/resource/Edmundo_Rivero
http://dbpedia.org/resource/Astor_Piazzolla	http://dbpedia.org/ontology/associatedMusicalArtist	http://dbpedia.org/resource/Edmundo_Rivero
http://dbpedia.org/resource/August_Strindberg	http://dbpedia.org/ontology/influenced	http://dbpedia.org/resource/Ernst_Toller
http://dbpedia.org/resource/Austin_Powers_(character)	http://dbpedia.org/ontology/portrayer	http://dbpedia.org/resource/Aaron_Himelstein
http://dbpedia.org/resource/Austin_Powers_(character)	http://dbpedia.org/ontology/relative	http://dbpedia.org/resource/Frau_Farbissina
http://dbpedia.org/resource/Anwar_Sadat	http://dbpedia.org/ontology/predecessor	http://dbpedia.org/resource/Mustafa_Khalil
http://dbpedia.org/resource/Antonio_Gramsci	http://dbpedia.org/ontology/influencedBy	http://dbpedia.org/resource/Antonio_Labriola
http://dbpedia.org/resource/Antonio_Gramsci	http://dbpedia.org/ontology/influenced	http://dbpedia.org/resource/Eric_Hobsbawm
http://dbpedia.org/resource/Aurelian	http://dbpedia.org/property/regent	http://dbpedia.org/resource/Tetricus_I
http://dbpedia.org/resource/Antonio_Gramsci	http://dbpedia.org/ontology/influenced	http://dbpedia.org/resource/Carlo_Rosselli
http://dbpedia.org/resource/Antonio_Gramsci	http://dbpedia.org/ontology/influenced	http://dbpedia.org/resource/Giovanni_Arrighi
http://dbpedia.org/resource/Antonio_Gramsci	http://dbpedia.org/ontology/influenced	http://dbpedia.org/resource/Alex_Callinicos
http://dbpedia.org/resource/August_Strindberg	http://dbpedia.org/ontology/influenced	http://dbpedia.org/resource/Karl_Schönherr
http://dbpedia.org/resource/Billy_Wilder	http://www.w3.org/2002/07/owl#differentFrom	http://dbpedia.org/resource/William_Wilder
http://dbpedia.org/resource/Billie_Holiday	http://dbpedia.org/ontology/associatedBand	http://dbpedia.org/resource/Ella_Fitzgerald
http://dbpedia.org/resource/Billie_Holiday	http://dbpedia.org/ontology/associatedMusicalArtist	http://dbpedia.org/resource/Ella_Fitzgerald
http://dbpedia.org/resource/Ben_Chifley	http://dbpedia.org/ontology/monarch	http://dbpedia.org/resource/George_VI
http://dbpedia.org/resource/Benjamin_Netanyahu	http://dbpedia.org/ontology/predecessor	http://dbpedia.org/resource/Shimon_Peres
http://dbpedia.org/resource/Benjamin_Netanyahu	http://dbpedia.org/ontology/president	http://dbpedia.org/resource/Shimon_Peres
http://dbpedia.org/resource/Benjamin_Netanyahu	http://dbpedia.org/ontology/predecessor	http://dbpedia.org/resource/Ehud_Olmert
http://dbpedia.org/resource/Benjamin_Netanyahu	http://dbpedia.org/ontology/primeMinister	http://dbpedia.org/resource/Ehud_Olmert
http://dbpedia.org/resource/Benjamin_Netanyahu	http://dbpedia.org/ontology/successor	http://dbpedia.org/resource/Ehud_Olmert
http://dbpedia.org/resource/Basarab_I_of_Wallachia	http://dbpedia.org/ontology/successor	http://dbpedia.org/resource/Nicholas_Alexander_of_Wallachia
http://dbpedia.org/resource/Basarab_I_of_Wallachia	http://dbpedia.org/property/after	http://dbpedia.org/resource/Nicholas_Alexander_of_Wallachia
http://dbpedia.org/resource/Basarab_I_of_Wallachia	http://dbpedia.org/property/issue	http://dbpedia.org/resource/Nicholas_Alexander_of_Wallachia
http://dbpedia.org/resource/Billie_Holiday	http://dbpedia.org/ontology/associatedBand	http://dbpedia.org/resource/Artie_Shaw
http://dbpedia.org/resource/Billie_Holiday	http://dbpedia.org/ontology/associatedMusicalArtist	http://dbpedia.org/resource/Artie_Shaw
http://dbpedia.org/resource/Bill_Viola	http://dbpedia.org/ontology/influencedBy	http://dbpedia.org/resource/Joseph_Beuys
http://dbpedia.org/resource/Billie_Holiday	http://dbpedia.org/ontology/associatedBand	http://dbpedia.org/resource/Sarah_Vaughan
http://dbpedia.org/resource/Billie_Holiday	http://dbpedia.org/ontology/associatedMusicalArtist	http://dbpedia.org/resource/Sarah_Vaughan
http://dbpedia.org/resource/Bessie_Smith	http://dbpedia.org/ontology/associatedBand	http://dbpedia.org/resource/Alberta_Hunter
http://dbpedia.org/resource/Bessie_Smith	http://dbpedia.org/ontology/associatedMusicalArtist	http://dbpedia.org/resource/Alberta_Hunter
http://dbpedia.org/resource/Benjamin_Netanyahu	http://dbpedia.org/property/parents	http://dbpedia.org/resource/Benzion_Netanyahu
http://dbpedia.org/resource/Billie_Holiday	http://dbpedia.org/ontology/associatedBand	http://dbpedia.org/resource/Lester_Young
http://dbpedia.org/resource/Billie_Holiday	http://dbpedia.org/ontology/associatedMusicalArtist	http://dbpedia.org/resource/Lester_Young
http://dbpedia.org/resource/Benjamin_Netanyahu	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Sara_Netanyahu
http://dbpedia.org/resource/Bill_Viola	http://dbpedia.org/ontology/influencedBy	http://dbpedia.org/resource/Mark_Rothko
http://dbpedia.org/resource/Ben_Jonson	http://dbpedia.org/ontology/influencedBy	http://dbpedia.org/resource/William_Camden
http://dbpedia.org/resource/Ben_Chifley	http://dbpedia.org/ontology/successor	http://dbpedia.org/resource/George_Pearce
http://dbpedia.org/resource/Barry_White	http://dbpedia.org/ontology/associatedBand	http://dbpedia.org/resource/Gloria_Scott_(singer)
http://dbpedia.org/resource/Barry_White	http://dbpedia.org/ontology/associatedMusicalArtist	http://dbpedia.org/resource/Gloria_Scott_(singer)
http://dbpedia.org/resource/Benjamin_Netanyahu	http://dbpedia.org/ontology/president	http://dbpedia.org/resource/Ezer_Weizman
http://dbpedia.org/resource/Bill_Viola	http://dbpedia.org/ontology/influencedBy	http://dbpedia.org/resource/Alberto_Giacometti
http://dbpedia.org/resource/Benjamin_Netanyahu	http://dbpedia.org/ontology/primeMinister	http://dbpedia.org/resource/Ariel_Sharon
http://dbpedia.org/resource/Bernhard_Riemann	http://dbpedia.org/ontology/doctoralAdvisor	http://dbpedia.org/resource/Carl_Friedrich_Gauss
http://dbpedia.org/resource/Billie_Holiday	http://dbpedia.org/ontology/associatedBand	http://dbpedia.org/resource/Louis_Armstrong
http://dbpedia.org/resource/Billie_Holiday	http://dbpedia.org/ontology/associatedMusicalArtist	http://dbpedia.org/resource/Louis_Armstrong
http://dbpedia.org/resource/Ben_Chifley	http://dbpedia.org/ontology/predecessor	http://dbpedia.org/resource/Robert_Menzies
http://dbpedia.org/resource/Ben_Chifley	http://dbpedia.org/ontology/primeMinister	http://dbpedia.org/resource/Robert_Menzies
http://dbpedia.org/resource/Ben_Chifley	http://dbpedia.org/ontology/successor	http://dbpedia.org/resource/Robert_Menzies
http://dbpedia.org/resource/Billie_Holiday	http://dbpedia.org/ontology/associatedBand	http://dbpedia.org/resource/Carmen_McRae
http://dbpedia.org/resource/Billie_Holiday	http://dbpedia.org/ontology/associatedMusicalArtist	http://dbpedia.org/resource/Carmen_McRae
http://dbpedia.org/resource/Ben_Chifley	http://dbpedia.org/ontology/predecessor	http://dbpedia.org/resource/John_Daly_(Australian_politician)
http://dbpedia.org/resource/Ben_Chifley	http://dbpedia.org/ontology/successor	http://dbpedia.org/resource/Tony_Luchetti
http://dbpedia.org/resource/Ben_Chifley	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Elizabeth_Chifley
http://dbpedia.org/resource/Ben_Chifley	http://dbpedia.org/ontology/primeMinister	http://dbpedia.org/resource/James_Scullin
http://dbpedia.org/resource/Bessie_Smith	http://dbpedia.org/ontology/associatedBand	http://dbpedia.org/resource/Ma_Rainey
http://dbpedia.org/resource/Bessie_Smith	http://dbpedia.org/ontology/associatedMusicalArtist	http://dbpedia.org/resource/Ma_Rainey
http://dbpedia.org/resource/Billie_Holiday	http://dbpedia.org/ontology/associatedBand	http://dbpedia.org/resource/Count_Basie
http://dbpedia.org/resource/Billie_Holiday	http://dbpedia.org/ontology/associatedMusicalArtist	http://dbpedia.org/resource/Count_Basie
http://dbpedia.org/resource/Beyonder	http://dbpedia.org/ontology/creator	http://dbpedia.org/resource/Jim_Shooter
http://dbpedia.org/resource/Blake_Edwards	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Julie_Andrews
http://dbpedia.org/resource/Basil_II	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Romanos_II
http://dbpedia.org/resource/Ben_Chifley	http://dbpedia.org/ontology/governorGeneral	http://dbpedia.org/resource/William_McKell
http://dbpedia.org/resource/Basil_II	http://dbpedia.org/ontology/successor	http://dbpedia.org/resource/Constantine_VIII
http://dbpedia.org/resource/Basil_II	http://dbpedia.org/ontology/predecessor	http://dbpedia.org/resource/John_I_Tzimiskes
http://dbpedia.org/resource/Ben_Chifley	http://dbpedia.org/ontology/governorGeneral	http://dbpedia.org/resource/Prince_Henry,_Duke_of_Gloucester
http://dbpedia.org/resource/Benjamin_Netanyahu	http://dbpedia.org/ontology/successor	http://dbpedia.org/resource/Ehud_Barak
http://dbpedia.org/resource/Barry_White	http://dbpedia.org/ontology/associatedBand	http://dbpedia.org/resource/Lisa_Stansfield
