id1	id2	is_similar
62466790	62056274	False
62114894	62411640	False
62244976	62101286	False
62433392	62433125	True
62326517	62326344	True
61994001	61998132	True
62020569	62423078	False
62434153	62434150	True
62074884	61983502	False
62475243	62107354	False
62240215	62322510	False
62462044	62020138	False
62139010	62138354	False
62059714	62018307	False
62109296	62255782	False
61989578	61987921	False
62259434	62456671	False
62396100	62087081	False
62039503	62039497	True
62435983	62139313	False
62489089	61996754	False
62015010	62037731	False
62352498	62348754	True
62427938	62425408	True
62475453	62297135	False
62147240	62140436	False
62431958	61993044	False
62331565	62091771	False
62142593	62386813	False
62475778	62107384	False
62474988	62382225	False
62408858	62090818	False
62310836	62313173	False
62039540	62052693	False
62228281	62272663	False
62459670	62350507	False
62477503	62419180	False
62066764	62066956	True
62024429	61990864	False
62142940	62270417	False
62354653	62085292	False
62263291	62297707	False
62048621	62048746	True
62126875	62139185	False
62282452	62078641	False
62285744	62285757	True
62086225	62082509	True
62020023	62039688	False
62427099	62111074	False
62474919	62127053	False
62271679	62371927	False
62316095	62231795	False
62280755	62286122	True
62397466	62458505	False
62016611	62016607	True
62200557	62084086	False
62118095	62210168	False
62420696	62210562	False
62106070	62258095	False
62098001	62095899	True
62050366	62050084	True
62024806	62024125	True
62245818	62096418	False
62183522	62112473	False
62046095	62436707	False
62442138	62081123	False
62318652	62232926	False
62016826	62035855	False
62188699	62426675	False
62376073	62313951	False
62474659	62474658	True
62204214	62120872	False
62024243	62248438	False
62330008	62258655	False
62297495	62179873	False
62203474	62200874	True
62427165	62416188	False
62366157	62361209	True
62369562	62272522	False
62374140	62470227	False
62301569	62126636	False
62139845	62113797	False
62011765	62101872	False
62254939	62254971	True
62308631	62242513	False
62237988	62321371	False
62240632	62242513	False
62334012	62334106	True
62053555	62257060	False
62123141	62433793	False
62305645	62297952	False
62070767	62318281	False
62477868	62479234	True
62136054	62137308	True
62227072	62223689	True
62344625	62350284	True
62413717	62413846	True
62426771	62425089	True
62327547	62129155	False
62103629	62052863	False
62484365	62140094	False
62407327	62380185	False
62442666	62264425	False
62130406	62249643	False
62178727	62236761	False
62387770	62465270	False
62243462	62041017	False
61993313	62206761	False
62129244	62283446	False
62307814	62099211	False
62160016	62258183	False
62350528	62282204	False
62115068	62305355	False
62473179	62443702	False
62346707	62322222	False
62366222	62011602	False
62222856	62489976	False
62099409	62417088	False
62243342	62433748	False
62401835	62238309	False
62030022	61999138	False
62183187	62181863	True
62381304	62050084	False
62240721	62019815	False
62437374	62486176	False
62361642	62072184	False
62299418	62298631	True
62445688	62445579	True
62024528	62120015	False
62340568	62340088	True
62259434	62043245	False
62220640	62252442	False
62212300	62372904	False
62091783	62097020	True
62124752	62137054	False
62451678	62260216	False
62108261	62107354	True
62480228	62236289	False
62287662	62286006	True
62135727	62059582	False
62352502	62186595	False
62018774	62417269	False
62259336	62362891	False
62287504	62298692	False
62085644	62084797	True
62314078	62107060	False
62468675	62450742	False
62016856	62315795	False
62425405	62454770	False
62338671	62380260	False
62193922	62470725	False
62089933	62084030	True
62100028	62131516	False
62479679	62475771	True
62239447	62367979	False
62387787	62275674	False
62423909	62424080	True
62316553	62316194	True
62018326	62016658	False
62050426	62108627	False
62274727	62079270	False
62448058	62325897	False
62245082	62081673	False
62234708	62256584	False
62326855	62025118	False
62369525	62216866	False
62281924	62298692	False
62330781	62175331	False
62237459	62075640	False
62161817	62425156	False
62135972	62038902	False
62070479	62481584	False
62328545	62299336	False
62106290	62223115	False
62498996	62458160	False
62072102	62075021	False
62054436	62470872	False
62287424	62138354	False
62341966	62431606	False
62198290	62044940	False
62060575	62070433	False
62202554	62018307	False
62218326	62478499	False
62314189	62053315	False
62338528	62321759	False
62338302	62337134	True
62075935	62075912	True
62022195	62372894	False
62345634	62341696	True
62051355	62334458	False
62478234	62326859	False
62392777	62384310	False
62490063	62305053	False
62039716	62038803	True
62258655	62258547	True
62425717	62042163	False
62327547	62292927	False
62492405	62182933	False
62048799	62048790	True
62432115	62018326	False
62436744	62190182	False
62207530	62419627	False
62450211	62270108	False
62440870	62223674	False
62032522	62277174	False
62064564	62282676	False
62479994	62475217	False
62211334	62346186	False
62494204	62492070	True
62467862	62467951	True
62089527	62088282	True
62010927	62020138	False
62435036	62434979	True
62429762	62220259	False
62116523	62108294	False
62230682	62285757	False
62039564	62483383	False
62080731	62259281	False
62438181	62456283	False
62471000	62303975	False
62418596	62260264	False
62420622	62420475	True
62445950	62111561	False
62365581	62408858	False
62395450	62203788	False
62433673	62255551	False
62344513	62346522	True
62419499	62130090	False
62056173	62408348	False
62439267	62049988	False
62446210	62404614	False
62260835	62362891	False
62402195	62032914	False
62408026	62206825	False
62060791	62060575	True
62118155	62056464	False
62434587	62470574	False
62307873	62436707	False
62213688	62207530	False
62456233	62132692	False
62089527	62109265	False
62492712	62271658	False
62445862	62419395	False
62209350	61988306	False
62330291	62110650	False
62452109	62294807	False
62140655	62137615	True
62490685	62020171	False
62341196	62100363	False
62419268	62361226	False
62460176	62458436	True
62217245	62052877	False
61994127	62474699	False
62427389	62427412	True
62441900	62223386	False
62290575	62445445	False
62311053	62494370	False
62132782	61994001	False
62180747	62182800	True
62298901	62298272	True
62469547	62309810	False
62194648	62198443	True
62497084	62320481	False
62456283	62267606	False
62017349	62021689	False
62085986	62231833	False
62072413	62072338	True
62325500	62367469	False
62454490	62459417	True
62339139	62046402	False
62087996	62011740	False
62298222	62403088	False
62310709	62310145	True
62432123	62237043	False
62426542	62239181	False
62414682	62415379	True
62034722	62491696	False
62073645	62074312	True
62254342	62456368	False
62259698	62107392	False
62250510	62126666	False
62214359	62080551	False
62247998	62246756	False
62415625	62448908	False
62075038	62127343	False
62146807	62094616	False
62351336	62128246	False
62112977	62020138	False
62469547	62212189	False
62475372	62351912	False
62008929	62471324	False
62417996	62487502	False
62245447	62249800	True
62454746	62454826	True
62407607	62407587	True
62306783	62279855	False
62072331	62130438	False
62392994	62221231	False
62493833	62026171	False
62052726	62054243	True
62165543	62209478	False
62099351	62312541	False
62474659	62254230	False
62453063	62353785	False
62470652	62310341	False
62288185	62294173	True
62340386	62340067	True
62163497	62434865	False
62268831	62482655	False
62042196	62134139	False
62142593	62473823	False
62284022	62298627	False
62283870	62412836	False
62390219	62424354	False
62021426	62364766	False
62356695	62356709	True
62291413	62270417	False
62230296	62256611	False
62426542	62416188	False
62368775	62050911	False
62093786	62436697	False
62190322	62189175	True
62432548	62018693	False
62006848	62412836	False
62420622	62346648	False
61996727	62445853	False
62311321	62311311	True
62321419	62240842	False
62188453	62143860	False
62208050	62044453	False
62249899	62045592	False
62073002	62062608	False
62115321	62439077	False
62495917	62290941	False
62442517	62105276	False
62237291	62124215	False
62108314	62112355	True
62281912	62354380	False
62081533	62038460	False
62434101	62331355	False
62419216	62086514	False
62228281	62442447	False
62331620	62098012	False
62112185	62161518	False
62234194	62399671	False
62359208	62431604	False
62221565	62282204	False
62327093	62244005	False
62417042	62223115	False
62265422	62277174	False
62475359	62449398	False
62427298	62427270	True
62121686	62244983	False
62419075	62420325	True
62397666	62481209	False
62454119	62454727	True
62313129	62407587	False
62208445	62066284	False
62060700	62059449	True
62119182	62110411	True
62146015	62426184	False
62377922	62406785	False
62331549	62348146	False
62401500	62398420	False
62108046	62301024	False
62438234	62019594	False
62211400	62376561	False
62129000	62290794	False
62311281	62311053	False
62399043	62184087	False
62491862	62029033	False
62455011	62126666	False
62403227	62404100	True
62345606	62243628	False
62111603	62291110	False
62414743	62033676	False
62009355	62416374	False
62038934	62038570	True
62258840	62326768	False
62020138	62377726	False
62208144	62208659	True
62106500	62106517	True
62475778	62029027	False
62126875	62433661	False
62108968	62428857	False
62328444	62072384	False
62050084	62049274	True
62063191	62065802	True
62474080	62032914	False
62447205	62371796	False
62473164	62429280	False
62024127	62377506	False
62216323	62100988	False
62089230	62449444	False
62408348	62388118	False
62051987	62084381	False
62083272	62084192	False
62437180	62336713	False
62324908	62197061	False
62229673	62436105	False
62474111	62297172	False
62081431	62344003	False
62419483	62038475	False
62399700	62490938	False
62481055	62327119	False
62382594	62382705	True
62449039	62448810	True
62476371	62399531	False
62256357	62193468	False
62355272	62000196	False
62088260	62087589	True
62275674	62270108	False
62428909	62428296	True
62035375	62344784	False
62227106	62044749	False
62427099	62415859	False
62037029	62136397	False
62127287	62115505	False
62252376	62252288	True
62404100	62363039	False
62052449	62050833	True
62434271	62361987	False
62448279	62332351	False
62211150	62211735	True
62325552	62129608	False
62217223	62221329	True
62326768	62216280	False
62243545	62307123	False
62340568	62131458	False
62357208	62172998	False
62112977	62421484	False
62071114	62071658	True
62068619	62283446	False
62283146	62488123	False
62249435	62338771	False
62360496	62475027	False
62472723	62478109	True
62066165	62325261	False
62136791	62316095	False
62263774	62064983	False
62482159	62493176	False
62106255	62106021	True
62074211	62065631	True
62355185	62308949	False
62138294	62243418	False
62019815	62419816	False
62496172	62099958	False
62053697	62496737	False
62125945	62366118	False
62051987	62423453	False
62076859	62188044	False
62456066	62132692	False
62063090	62326884	False
62281925	62052596	False
62356117	62199367	False
62449667	62420482	False
62287424	62488737	False
62428742	62496662	False
62037506	62251640	False
62107467	62320481	False
62245753	62393076	False
62217097	62222224	True
62482965	62356959	False
62308516	62335953	False
62325788	62252048	False
62074497	62039763	False
62131006	62435842	False
62324492	62080108	False
62441756	62440004	True
62500494	62382119	False
62053697	62054849	True
62361281	62136214	False
62418817	62432451	False
62018883	62293877	False
62033676	62089505	False
62382432	62018294	False
62423985	62416374	False
62238794	62299069	False
62338264	62137768	False
62217499	62202605	False
62263234	62443702	False
62136507	62325942	False
62426897	62427272	False
62407586	62408180	True
62476531	62477305	True
62490685	62308314	False
62490031	62488143	True
62073423	62476296	False
62385612	62393399	False
62222436	62296731	False
62310278	62115859	False
62273853	62000434	False
62016161	62231728	False
62322714	62322663	True
62261685	62259281	True
62245447	62317818	False
62497186	62371611	False
62378688	62380818	True
62073490	62303981	False
62070877	62117002	False
62074545	62022651	False
62448918	62193050	False
62109924	62108968	True
62076325	62390439	False
62305828	62305448	True
62415625	62500494	False
62448139	62248555	False
62311386	62102595	False
62202432	62189204	True
62261896	62262280	True
62268613	62426090	False
62146920	62193468	False
62456368	62256103	False
62458338	62420297	False
62108812	62131465	False
62323514	62312694	False
62056609	62310190	False
62329162	62098012	False
62477168	62479921	True
62091722	62087913	False
62492904	62332562	False
62169652	62173519	True
61996268	61995648	True
62068267	62412836	False
62277174	62298997	False
62413717	62480542	False
62213855	62487502	False
62134606	62236869	False
62431326	62432060	True
62047638	62047023	True
62088482	62088769	True
62124828	62075284	False
62445319	62111561	False
62059013	62499997	False
62336872	62286890	False
62145911	62435906	False
62162094	62162674	True
62462844	62462781	True
62490133	62264071	False
62140697	62141532	True
62418128	62449093	False
62483874	62486529	True
62438642	62045668	False
62129405	62327742	False
62448139	62380168	False
62091177	62020722	False
62458248	62208625	False
62344506	62344167	True
62137068	62200650	False
62497186	62350052	False
62354781	62355883	True
62337901	62336945	False
62417957	62330454	False
62483616	62125613	False
62334357	62478628	False
62139580	62424656	False
62066518	62102999	False
62495807	62107467	False
62091542	62137235	False
62449875	62299121	False
62272108	62272290	False
62474479	62240006	False
62020059	62015371	True
62416936	62417527	True
62433452	62137975	False
62043520	62033680	False
62181774	62126666	False
62442595	62433920	False
62418527	62330454	False
62048303	62323337	False
62419212	62417042	True
62379539	62380133	True
62106164	62106255	True
62075165	62131417	False
62263376	62054868	False
62041403	62441074	False
62423166	62454260	False
62034660	62034296	True
62308949	62309556	False
62123852	62439361	False
62079220	62295052	False
62326300	62423369	False
62021909	62299723	False
62405642	62489945	False
62107942	62459661	False
62109385	62109265	True
62468085	62467347	True
62354653	62210884	False
62068879	62205166	False
62105859	62382653	False
62458095	62428803	False
62237560	62238083	True
62405687	62426897	False
62259106	62258773	True
62099666	62353985	False
62212971	62331004	False
62070103	62068557	True
62066796	62405091	False
62050613	62051609	True
62459671	62458224	True
62497569	62439361	False
62218147	62217653	True
62376584	62070081	False
62193457	62339409	False
62310608	62275674	False
62424609	62147293	False
62093518	62099903	False
62487183	62203256	False
62322596	62065211	False
62109312	62109260	True
62361226	62447861	False
62162674	62309664	False
62059796	62059620	True
62100753	62213899	False
62104011	62436697	False
62219807	62440090	False
62161909	62415016	False
62433986	62256329	False
62058417	62421317	False
62070679	62074741	True
62443004	62203256	False
62403814	62007359	False
62132125	62132548	True
62304895	62229881	False
62405460	62345606	False
61993038	62005350	False
62056173	62059012	True
62479871	62207416	False
62417332	62417088	True
62326506	62060557	False
62105810	62417307	False
62431017	62266821	False
62107060	62212025	False
62045084	62263569	False
62064178	62310190	False
62260264	62071178	False
62089843	62419816	False
62055789	62480270	False
62463794	62433856	False
62415403	62035963	False
62391386	62255527	False
62307378	62088040	False
62237936	61987921	False
62076477	62469689	False
62052797	62053458	True
62297236	62356038	False
62387787	62322415	False
62290168	62291322	True
62320104	62299247	False
62112645	62119182	True
62285744	62292240	True
62292621	62294173	True
62306475	62306365	True
62442659	62070231	False
62415625	62416600	True
62371125	62482159	False
62060788	62060809	True
62031311	62400942	False
62301024	62031592	False
62447861	62474021	False
62324012	62323188	True
62369815	62371103	False
62442110	62239852	False
62212300	62432524	False
62420476	62080405	False
62008928	62066403	False
62237041	62235799	True
62268292	62099351	False
62478218	62481831	True
61987214	61988050	True
62224190	62442447	False
62145913	62140697	True
62438408	62187245	False
62130778	62100512	False
62344554	62343984	True
62448594	62440667	False
62352266	62352375	True
62085986	62288085	False
62187726	62024295	False
62312993	62074545	False
62254595	62008803	False
62070984	62025189	False
62081123	62380185	False
62422867	62069806	False
62355068	62052877	False
62304885	62500494	False
62371103	62066403	False
62265209	62050857	False
62343904	62217245	False
62358222	62118183	False
62028883	62377668	False
62106239	62037093	False
62220916	62220933	True
62327171	62206402	False
62252049	62052986	False
62028446	62360512	False
62435983	62029852	False
62233486	62424706	False
62380639	62393613	True
62100575	62101323	True
62222205	62215078	True
62036995	62025458	True
62432123	62018326	False
62350819	62078560	False
62222205	62446109	False
62477731	62313841	False
62025458	62231840	False
61999609	62422675	False
62478554	62141988	False
62268613	62494075	False
61995916	62126448	False
62284968	62101551	False
62301786	62235855	False
62380417	62459689	False
62024748	62024776	True
62308973	62309400	False
62088521	62214279	False
62063553	62063682	True
62451476	62440640	False
62206825	62209304	False
62482993	62083787	False
62321922	62231840	False
62432639	62077713	False
62076881	62076829	True
62095238	62039324	False
62048851	62078847	False
62079647	62448516	False
62136507	61992707	False
62237890	62298561	False
62195165	62422951	False
62486883	62488104	True
62494048	62413842	False
62337075	62336650	True
62317253	62216702	False
62415218	62480542	False
62439381	62443139	False
62185322	62213935	False
62417508	62497778	False
62410964	62135531	False
62331549	62357540	False
62127534	62145319	False
62490781	62491558	True
62333058	62379216	False
62480471	62481520	True
62437635	62174751	False
62277537	62279952	True
62486838	62236768	False
62446108	62446109	True
62233290	62125344	False
62052573	62051987	True
62457518	62070307	False
62238794	62103000	False
62030651	62426101	False
62300588	62345735	False
62243911	62475586	False
61993313	62441705	False
62120298	62378986	False
62499095	62145646	False
62373626	62409886	False
62044397	62044712	True
62474136	62014037	False
62382848	62382745	True
62424662	62076829	False
62442365	62076185	False
62474864	62402534	False
62004739	62020722	True
62295233	62296730	True
62140094	62424656	False
62491544	62393170	False
62475542	62126856	False
62035885	62041159	False
62271710	62271901	True
62189248	62423306	False
62441459	62441074	True
62089997	62089693	True
62344554	62069113	False
62050754	62011814	False
62408533	62063861	False
62234765	62234773	True
62316120	62439377	False
62297424	62259755	False
62022566	62457196	False
62096722	62404053	False
62412485	62033333	False
62093518	62090709	False
62376440	62211828	False
62244924	62445915	False
62423113	62486529	False
62482028	62340386	False
62290410	62305053	False
62447898	62238794	False
62013104	62443171	False
62331437	62006331	False
62355387	62359888	False
62312168	62038859	False
62099407	62136362	False
62393121	62078949	False
62436957	62439996	True
62420340	62065955	False
62052726	62054497	True
62269698	62252243	False
62194646	62112359	False
62202570	62422839	False
62103679	62292927	False
62135339	62421484	False
62303975	62419389	False
62060791	62060627	True
62499841	62425156	False
62297424	62376060	False
62209934	62328203	False
62473179	62284360	False
62111403	61992501	False
62164182	62299827	False
62211953	62325125	False
62053169	62040406	False
62307814	62102797	False
62071410	62483116	False
62232919	62064846	False
62135713	62243418	False
62323597	62426542	False
62420472	62244466	False
62297283	62297205	True
62325930	62372792	False
62043823	62046846	True
62357434	62172998	False
62420601	62420962	True
62272647	62425147	False
62380027	62229837	False
62415502	62105426	False
62294010	62199291	False
62111445	62344526	False
62077713	62474985	False
62017221	62017902	True
62220530	62484362	False
62433542	62035610	False
62330352	62382990	False
62025969	62006294	False
62478709	62225297	False
62483704	62306652	False
62108812	62326723	False
62091799	62091463	True
62126429	62385517	False
62243807	62328613	False
62452052	62002256	False
62108416	62381852	False
62191571	62037909	False
62342857	62336945	True
62260216	62382490	False
62117056	62255405	False
62040542	62188671	False
62397113	62397796	True
62122457	62477047	False
62073871	62423369	False
62205343	62336808	False
62011306	62012008	True
62229731	62352626	False
61992726	61992642	True
62102265	62115505	False
62018225	62018410	True
62056464	62055882	True
62054868	62054928	False
62228132	62106871	False
62417306	62417269	True
62231729	62230941	True
62485525	62066403	False
62254001	62500281	False
62326536	62029027	False
62432115	62433475	True
62484822	62427982	False
62460942	62075937	False
62322513	62096418	False
62033460	62488175	False
62439361	62422836	False
62299804	62471392	False
62054612	62444342	False
62223386	62224097	True
62350762	62133353	False
62416600	62425617	False
62101429	62101551	True
62066489	62432879	False
62327011	62327556	True
62266022	62026468	False
61992632	61981304	True
62469689	62469583	True
62074040	62498767	False
62368843	61991600	False
62450350	62343893	False
62403114	62403351	True
62476370	62493833	False
62228155	62458436	False
62325043	62326797	True
62455204	62405251	False
62293680	62080108	False
62243462	62372792	False
62019628	62233441	False
62137737	62465638	False
62425096	62425084	True
62253770	62254338	True
62381811	62476371	False
62024193	62024419	True
62494196	62494075	True
62417884	62361226	False
62334147	62330044	True
62129590	62131732	True
62218782	62217994	True
62041038	62340161	False
62342776	62449398	False
62259149	62002417	False
62084596	62238309	False
62106018	62035855	False
62211400	62267606	False
62288455	62287756	True
62081148	62085774	True
62425973	62142908	False
62454900	62019894	False
62364388	62433368	False
62440419	62054280	False
62246915	62245831	True
62193813	62009979	False
62068622	62070103	True
62264233	62278101	False
62400324	62079933	False
62401566	62059012	False
62480073	62414832	False
62415453	62415403	True
62390638	62390976	True
61988577	62367441	False
62016029	62016611	True
62091663	62333299	False
62267346	62429280	False
62050907	62124945	False
62340761	62077839	False
62219139	62216753	True
62041484	62299469	False
62483379	62255535	False
62215741	62479865	False
62106249	62191628	False
62316107	62381239	False
62108186	62216871	False
62165300	62476392	False
62052784	62328545	False
62317001	62291328	False
62073490	62073306	True
62141826	62417080	False
62473057	62239278	False
62339425	62339394	True
62428336	62428891	True
62247998	62490903	False
62432639	62094502	False
62429499	62429938	True
62274112	62040850	False
62266074	62266008	True
62253942	62473568	False
62292270	62023531	False
62221076	62082536	False
62023430	62104322	False
62434563	62432530	False
61987921	62425635	False
62030484	62030651	True
62415453	62085222	False
62399421	62441268	False
62032571	62474136	False
62399655	62398917	True
62326217	62231858	False
62111067	62344526	False
62139291	62139029	True
62235595	62438642	False
62475034	62363338	False
62019894	62020201	True
62233446	62233026	True
62448089	62123732	False
62025705	62425156	False
62363424	62441974	False
62216977	62125884	False
62418115	62239236	False
62438836	62091722	False
62476411	62272948	False
62447814	62361289	False
62276227	61989764	False
62486090	62486838	True
62263437	62181682	False
61992997	62105160	False
62243523	62243691	True
62079705	62000344	False
62237076	61987921	False
62032426	62033680	True
62223115	62326875	False
62283379	62282871	True
62203265	62346714	False
62050143	62406785	False
62083272	62085209	True
62182860	62478498	False
62268482	62268669	True
62457196	62457235	True
62491649	61982685	False
62073595	62304652	False
62468183	62115471	False
62209706	62205659	False
62228155	62377362	False
62244979	62296309	False
62029956	62422839	False
62428742	62145506	False
62118117	62100751	False
62313564	62317001	True
62320421	62294010	False
62243382	62242612	True
62348820	62274776	False
62035853	62343893	False
62104909	62137975	False
62420674	62122296	False
62108769	62064449	False
62083515	62100161	False
62284109	62306783	False
62408026	62454219	False
62350528	62143311	False
62099407	62214673	False
62094502	62485676	False
62326366	62292026	False
62344546	62423640	False
62202901	62480228	False
62382549	62270188	False
62405547	62210884	False
62065903	62241750	False
62297904	62225754	False
62493366	62484552	True
62252049	62402099	False
62161459	62164182	False
62441673	62442245	True
62475059	62290794	False
62323514	62160248	False
62161476	62161263	True
62019223	62019755	True
62439739	62190322	False
62090375	62109265	False
62459487	62458873	True
62476531	62451897	False
62353415	62078385	False
62242088	62272376	False
62489359	62021667	False
62066518	62127086	False
62117620	62119063	True
62395085	62482333	False
62450774	62291322	False
62222664	62221599	True
62290304	62263667	False
62429037	62429354	True
62456607	62296381	False
62019041	62024224	False
62416596	62198290	False
62060132	62366376	False
62465930	62065544	False
62066403	62185906	False
62500808	62236454	False
62205311	62209934	False
62492519	62475487	True
62042650	62104150	False
62328203	62174751	False
62408988	62312162	False
62087081	62090283	True
62121075	62118534	True
62489195	62101304	False
62382707	62051355	False
62411385	62210884	False
62476295	62475152	False
62327062	62105859	False
62128246	62377457	False
62314451	62144615	False
62021981	62499065	False
62035984	62035610	True
62136352	62473483	False
62070307	62123685	False
62454085	62078941	False
62360512	62448267	False
62474668	62489481	False
62289127	62200909	False
62222350	62337380	False
62062228	62340088	False
62201560	62193816	True
62382680	62382745	True
62432601	62050563	False
62230494	62230874	True
62340161	62332077	False
62208445	62327674	False
62271044	62391253	False
62445400	62407246	False
62375575	62066680	False
62054518	62379208	False
62076399	62090235	False
62382287	62342679	False
62309664	62231080	False
62031679	62178727	False
62070319	62428703	False
62133778	62447858	False
62366055	62476494	False
62108627	62254659	False
62085114	62084797	True
62133586	62026502	False
62497255	62107467	False
62107833	62052488	False
62344784	62070754	False
62403662	62052791	False
62251192	62177537	False
62217260	62100988	False
62136507	62251722	False
62239181	62492618	False
62296096	62457812	False
62161909	62312993	False
62420919	62420949	True
62419668	62033891	False
62346648	62041173	False
62400223	62399063	True
62468794	62477354	False
62115068	62469300	False
62193866	62474479	False
62211249	62132917	False
62418137	62387109	False
62327491	62458498	False
62265781	62301466	False
62199367	62201382	True
62213855	62116153	False
62201742	62481669	False
62271286	62240481	False
62250082	62041484	False
62272647	62237135	False
62212025	62227889	False
62071006	62017555	False
62331620	62332672	True
62255594	62490782	False
62364989	62364772	True
62408988	62453063	False
62054904	62343230	False
62394971	62393032	True
62362656	62327187	False
62106252	62217887	False
62360512	62355714	True
62007871	62179365	False
62054098	62326875	False
62081909	62288085	False
62418824	62417088	True
62070307	62458505	False
62456368	62471310	False
62434949	62434419	True
62328444	62342857	True
62437041	62461883	False
62407382	62407606	True
62464300	62277174	False
62054904	62419074	False
62116523	62474503	False
62335138	62451934	False
62330917	62343959	True
62474063	62432680	False
62439912	62116928	False
62090678	62441900	False
62026001	62029956	True
62137367	62316095	False
62474831	62420297	False
62075657	62163061	False
62343984	62296725	False
62132222	62091771	False
62244746	62265479	False
62067097	62360835	False
62477865	62477305	True
62075657	62297321	False
62423369	62422867	True
62146710	62339139	False
62477354	62477110	True
62123732	62435432	False
62052573	62107046	False
62263648	62022520	False
62427606	62142411	False
62378486	62066149	False
62354380	62419412	False
62021305	62318900	False
62427852	62454219	False
62389244	62390015	True
62041403	62074197	False
62425956	62427272	False
62441894	62468328	False
62498833	62498369	True
62311862	62482258	False
62059078	62499997	False
62093393	62273389	False
62218812	62484362	False
62378594	62374145	False
62440788	62223115	False
62140645	62473823	False
62491696	62090606	False
62139115	62456043	False
62267315	62245082	False
62365524	62366099	True
62118888	62075154	False
62342921	62440875	False
62344409	62408406	False
62272598	62404614	False
61981750	61980424	True
62283491	62435500	False
62281901	62121709	False
62183672	62389770	False
62397594	62397710	True
62268518	62205790	False
62130564	62499065	False
62086531	62242247	False
62321051	62359364	False
62353490	62237065	False
62221331	62220792	True
62184011	62371103	False
62124808	62152448	False
62489476	62021667	False
62265669	62266489	True
62215973	62216159	True
62077413	62077145	True
62250599	62105727	False
62254230	62296394	False
62238541	62456788	False
62364693	62049206	False
62325459	62423376	False
62441894	62407272	False
61981304	62470184	False
62103086	62134884	False
62352403	62131162	False
62229837	62194957	False
62048958	62487650	False
62060438	62316316	False
62218991	62327520	False
62195431	62237777	False
62101577	62326372	False
62302898	62260832	False
62111603	62121340	True
62459762	62474701	False
62298272	62299221	True
62425096	62394445	False
62130567	62244145	False
62198290	62198708	True
62497300	62495401	True
62036840	62430510	False
62129488	62169969	False
62378315	62378346	True
62075679	62074497	True
62123732	62258050	False
62475225	62397466	False
62456066	62171198	False
62308973	62309703	True
62424523	62425147	True
62312567	62462558	False
62144264	62324319	False
62338121	62129488	False
62192680	62089583	False
62299650	62299774	True
62001966	62274506	False
62283870	62049828	False
62265930	62481197	False
62309702	62485381	False
62296204	62366902	False
62433339	62382749	False
62167121	62077356	False
62217157	62054024	False
62024748	62128859	False
62109575	62339805	False
62338526	62338671	True
62218116	62240084	False
61992452	62258489	False
62020069	62297430	False
62434101	62474363	False
62378986	62182933	False
62073871	62161617	False
62382382	62381862	True
62227045	62228803	True
62280165	62106255	False
62439910	62439694	True
62485476	62486159	True
62419112	62086514	False
62176372	62072114	False
62082509	62500089	False
62470872	62428695	False
62486384	62486704	True
62427096	62123852	False
62216702	62257120	False
62387511	62216624	False
62361213	62379670	False
62401288	62402099	True
62021903	62450350	False
62420268	62101356	False
62429990	62361663	False
62017221	62012958	True
62411592	62047457	False
62374148	62009979	False
62081286	62248547	False
62050084	62354686	False
62039450	62435102	False
62078718	62078796	True
62359432	62239587	False
62440937	62019029	False
62389244	62388920	True
62092943	62092412	True
62217499	62022951	False
62311281	62133605	False
62105670	62078057	False
62417144	62415999	True
62437380	62433512	False
62207264	62123366	False
62119410	62474087	False
62325896	62325951	True
62342857	62334909	True
62195439	62371275	False
62286122	62349446	False
62054868	62059449	False
62268733	62056233	False
62347882	62244979	False
62015852	62015922	True
62478990	62477360	True
62077633	62401156	False
62466230	62105779	False
62430700	62227889	False
62069414	62069275	True
62209934	62349308	False
62435036	62249372	False
62062966	62097989	False
62103697	62198790	False
62000784	62298901	False
62222590	62309592	False
62338563	62403752	False
62437993	62217499	False
62448608	62394630	False
62221618	62276432	False
62016611	62376347	False
62400489	62050181	False
62038407	62417957	False
62112469	62306652	False
62495461	62495047	True
62239497	62435436	False
62048014	62131006	False
62181860	62213877	False
62452876	62465270	True
62437030	62045662	False
62122852	62078091	False
62432923	62302298	False
62063870	62331731	False
62078403	62407587	False
62419179	62244746	False
62193596	62196020	True
62473201	62256329	False
62373581	62373847	True
62486104	62140094	False
62425717	62423078	False
62218561	62217414	True
62477124	62409364	False
62408492	62376407	False
62454325	62394364	False
62343959	62083695	False
62384310	62048790	False
62487035	62320160	False
62075955	62034296	False
62419453	62078205	False
62046498	62019393	False
62089230	62145494	False
62491614	62495188	False
62046513	62412429	False
62305916	62107772	False
62020261	62488123	False
62489032	62210884	False
62421297	62296937	False
62328585	62329264	True
62491649	62110763	False
62282132	62421147	False
62373581	62217260	False
62286762	62116928	False
62487650	62039516	False
62339280	62308314	False
62375257	62430771	False
62052863	62185906	False
62287462	62486704	False
62297679	62106070	False
62349992	62310190	False
62345735	62345294	True
62063191	62064653	True
62120722	62077633	False
62170797	62478166	False
62217133	62335772	False
62477050	62269357	False
62474919	62423419	False
62223386	62402534	False
62105859	62378898	False
62237699	62045695	False
62340457	62497888	False
62017532	62278119	False
62500808	62498909	True
62342407	62342556	True
62090015	62106021	False
62482217	62481393	True
62288752	62038547	False
62327161	62428857	False
62258547	62118319	False
62329244	62284005	False
62450547	62258053	False
62145911	62143619	True
62096210	62310075	False
62493584	62130244	False
62101429	62241120	False
