category	id	price	product_id	ranking	text	lang
Стиральные машины	27005208	5899	1109644	5	"хороша машинка, можна сказати трудяга, працює без перебоїв, за 2 роки не було ніяких проблем, раджу всім купувати))
Достоинства:ціна
Недостатки:нема"	uk
Стиральные машины	10934293	5899	1109644	5	дуже хороша пральна машина......пере вже більше року.......недоліків та нарікань не має.	uk
Стиральные машины	27087112	9799	9651877	5	"Пральна машина чудова.Користуємося близько двох місяців. Під час прання не стрибає. Компактна, тихо працює, гарно пере речі. Має різні режими прання, легка в експлуатації. Дякуємо магазину за швидку доставку.
Достоинства:Тиха, компактна, легка в управлінні, економна у споживанні води
Недостатки:Немає"	uk
Стиральные машины	25217303	9799	9651877	1	"Дуже довго вибирала нову машинку. Чоловік казав,беремо зануссі,вони всі однакові. Я перечитала тисячі відгуків,вмовила чоловіка на цю модель
 Для нашої сім'ї ця машинка є дорогою,тому сподівались на її довгу і вірну працю. 
Але нажаль попрацювавши лише 2 місяці на програмі ''пухова ковдра'' вона зависла на 31 хв і не пополоскала і не викрутила. Вирішила проблему,включила окремо на полоскання,і вона все виполоскала. Пройшло 2 тижні,знов та сама ситуація,але нажаль програмою полоскання вона не вирішилася. Машинка перестала полоскати і викручувати. Просто висить час,а барабан перекидає речі з однієї сторони на іншу.
Я в шоці,машинці 3 місяці. За що заплатили ст такі гроші? Подивимось,що сервіс скаже....
Достоинства:Нова,тиха.
Недостатки:Попрацювала 2 місяці,перестала викручувати."	uk
Стиральные машины	23999225	9799	9651877	4	"Загалом чудова машинка. Доставка швидка, обслуговування хороше.
Підкажіть, чи перед початком роботи машини, коли триває прцес зважування, подача води відбувається 2-3 рази різкими вприскуваннями, потім вода набирається помірно. Чи нормальна робота машини?
Достоинства:Встановлюється дуже просто, без сторонньої допомоги. Безшумна, багато програм, які ще вивчаю. Загалом задоволена!.
Недостатки:Немає програми окремо для прання джинсових виробів, синтетики, натомість багато подібних програм. В інструкції багато зайвої інформації, що не стосується даної моделі машини."	uk
Стиральные машины	20776570	9799	9651877	5	"купувала мамі машинку з доставкою на Волинь! приїхала ціла і не ушкодженна. Тихо працює, зручна . Програми супер і не важко розібратись , мама щаслива! Рекомендую машинку !
Достоинства:дуже тихо працюэ,все супер!
Недостатки:не знайшли!"	uk
Стиральные машины	18131810	9799	9651877	5	"23 квітня замовив - сьогодні вже привезли під поріг дому. З червня 2006 року і до цього часу теж була LG, але почала трішки протікати і глючити програма. Було прийняте рішення купляти нову машинку. З попередньою небо і земля. Коли прала колишня, то було чути в протилежному куті будинку, а цю вже за дверима ванної не чути. В принципі - звичайна добротна машинка. Якщо прослужить як попередня, то взагалі супер буде.
P.S. Оплата частинами і безкоштовна доставка до будинку РУЛЯТЬ. PERSIL в подарунок дуже порадував. Думав, що ОПЛАТА ЧАСТИНАМИ зарахується як кредит, а ні подарунок теж був.
Достоинства:Тиха. Зручне і інтуітивно зрозуміле курування.
Недостатки:Нема"	uk
Стиральные машины	16888004	9799	9651877	5	"Шикарна машинка
Достоинства:Фактично безшумна, хороший віджим
Недостатки:Поки що не має, надіюсь так буде і на далі"	uk
Стиральные машины	24925711	10699	16185734	5	"Машина супер. Тиха, зрозуміле керування. Під час віджиму на макс. обертах впевнено стоїть на місці. Важливо рівно встановити машину і доглядати, як написано в мануалі. 
Розетка порадувала знижкою і безкоштовною доставкою.
Достоинства:Оригінальний дизайн, ""шпаргалка"" з режимами прання в лотку"	uk
Плиты	24407063	3999	503760	5	"Покупкою задоволена, особливо духовкою
Достоинства:Низька ціна, що водночас не впливає на якість
Недостатки:Нижній ящик погано відкривається, краще, коли є висувна шуфляда"	uk
Плиты	22060833	3999	503760	5	"Сьогодні отримав дану плиту все просто супер, окрім електроконфорки
Недостатки:Електроконфорка щось погано гріє літр води за півгодини незакіпіло(((("	uk
Плиты	21237321	3999	503760	5	"А ще буде в наявності?
Достоинства:,
Недостатки:,"	uk
Плиты	19755351	3999	503760	4	"За свою ціну - хороша річ! Трохи тендітна, але гарна і добре працює.
Достоинства:Акуратна, гарна плита
Недостатки:Поки не виявили"	uk
Плиты	16625870	3999	503760	5	"Дуже гарна та практична. Духовка чудова і швидко нагрівається до потрібної температури. Задоволена всім!!!!
Недостатки:Немає газ-контроль"	uk
Плиты	16117451	3999	503760	5	"Проста в управлінні, компактна. Як перекриють газ - є електрична енергія, і всеодно їсти звариш.
Достоинства:дуже гарна і добра плита
Недостатки:поки-що нгемає"	uk
Плиты	13842511	3999	503760	4	"в загальному може бути.....купляйте.....
Достоинства:файна.......
Недостатки:ручка відкривати духовку гнеться.......но може бути...."	uk
Плиты	24958815	3269	285651	4	все добре, бистра доставка, виглядає як на фото	uk
Плиты	23258873	3269	285651	5	всьо файно !!! спасибі розетка!!!	uk
Плиты	7072917	3269	285651	4	"Покупкою задоволена, якщо ще й врахувати, що ціна була 1900 грн.
Достоинства:Зручна, має гарний зовнішній вигляд.
Недостатки:Крілення кришки крихке, виготовлене з пластику, краще щоб було залізне."	uk
Плиты	26769133	9499	27767985	5	"Дуже швидка доставка(на другий день уже приїхала).
З нержавійки походу тільки варочна поверхня, все інше магнітиться. Годинник працює.
В комплектації не пише про мале деко але воно є.
Недостатки:не повність з нержавійки"	uk
Плиты	25711927	9499	27767985	5	"Плитка відповідає своїм характеристикам, гарно виглядає, рекомендую!!!
Встановили і я зразу випробувала духовку - спекла яблучний пиріг (хоча я не люблю пекти) і мені дуже сподобалось!
Ще не розібралася з таймером, але думаю що він буде працювати.
Достоинства:Чугунні решітки, вентилятор, плавне закривання дверки, газ-контроль!
Недостатки:годинник не можемо встановити!"	uk
Плиты	22096049	14199	11542871	5	"Купляв в комплекті із витяжкою, завдяки скидці на витяжку-доставка вийшла безкоштовною! До вказаних характеристик хочу добавити, що є захист блокування налаштування режимів духовки від дітей. Багато електронних налаштувань, таймерів, та інше (що дуже зручно при наявності диф. обліку електроенергії). Завдяки потужному обдуву - двері духовки навіть при повній потужності залишаються теплими і виключена можливість обпектися! Кнопки мають два положення, при вимкнутому стані їх можна заховати. При ввімкненні плити на повну потужність для 1 фази на 220В це багатувато, але при підключенні на задній стороні плити є схема з можливістю приєднання на 1, 2 чи 3 фази (в комплекті є перемички для різних видів приєднання). А взагалі плита дуже класна! Вона варта тієї суми!
Достоинства:Техніка Bosch в рекламі не нуждається! Все відмінно!
Недостатки:Відсутні!"	uk
Плиты	24413063	14199	11542871	5	Якісна, надійна техніка. Недоліків не знайшов.	uk
Плиты	20144909	14199	11542871	4	Доброго дгя. Підкажіть чи є в комплекті мережевий шнур і який?	uk
Плиты	16073806	3849	229290	5	"Замовили за 3 дні приїхало. Дякуємо.
Достоинства:хороша плита, на кухні дуже гарно виглядає і велика.Різницю дуже видно коли плита 50см, а коли 60см. Ціна відповідає товару
Недостатки:наразі немає"	uk
Плиты	24240943	3849	229290	4	"Розетка - швидко оформили заявку і відправили товар отримав на третій день - живу за 270 км і не має процентів за накладний платіж що радує !!!
Достоинства:Велика духовка, широка плита для каструль
Недостатки:Потрібно в низ духовки ставити сковороду з піском"	uk
Плиты	21374318	3849	229290	4	"Норм плита за свої гроші.Привезли наступного дня після замовлення.Розетка-5балов. Но великий є мінус-ДУХОВКА.Бабашка робила пироги,то вони підгоріли а верх неприготувався як слід.Якщо потрібна духовка-неберіть
Достоинства:Ціна,добре працює як плита.
Недостатки:ДУХОВКА"	uk
Плиты	18062612	3849	229290	5	"покупкою задоволені, у наших місцевих магазинах таких плит немає
Достоинства:доступна по ціні, швидка доставка
Недостатки:не замічено"	uk
Плиты	9264622	3849	229290	5	"плита без зайвих аксесуарів, але це те, що ми шукали. задоволені.
Достоинства:найоптимальніше співвідношення ціни і якості - нічого зайвого, крім необхідного."	uk
Плиты	3781184	3999	289757	5	"Користуюсь вже два місяці -- ніяких зауважень немає.
Достоинства:Надійна конструкція, міцна чавунна решітка.
Недостатки:Відсутність електропідпалу духовки."	uk
Плиты	24507783	3999	289757	5	"Нормальна плита, помірно користуюся вже майже рік. все працює.
Достоинства:Чавунна решітка"	uk
Плиты	20505348	3999	289757	5	"Скажіть будь ласка, дверцята духової шафи сильно нагріваються? ? Чи сама плита має якийсь термо захист? ?
Достоинства:Немає
Недостатки:Немає"	uk
Плиты	3143220	3999	289757	4	"Користуємось вже майже місяць, все працює добре нарікань немає!
Достоинства:Чавунна решітка, електро запал.
Недостатки:Недосконала конструкція нижнього ящика інколи зіскакує з рейок."	uk
Плиты	3026230	3999	289757	5	"Поки претензій немає, але у мене і запити невисокі, я не кулінар. Все запалюється і горить стабільно :)
Достоинства:Електрозапал горілок, міцна чавунна решітка, українське виробництво з європейськими деталями.
Недостатки:Відсутність електрозапалу духовки."	uk
Плиты	26380303	7299	2359872	5	"Користуємось плитою більше року , нарікань не маємо . Зі своїм завданням плита справляється добре .
Достоинства:Газконтроль !!! Відмінна духовка !!!
Недостатки:Поки що не виявлено . Більше року слугує а ""політ"" нормальний !"	uk
Плиты	24387903	7299	2359872	5	Ще ні разу не підвела	uk
Плиты	22682633	7299	2359872	5	Непогана плита. ціна-якість взагалі радує.)))) дружина у захваті.	uk
Плиты	20581137	7299	2359872	5	"плита просто супер!!!!!!!! користуюсь майже рік і жодних нарікань немає.Рекомендю до покупки!!!
Достоинства:все, що є в комлектації
Недостатки:немає"	uk
Плиты	24278879	8399	1643747	3	"По опису і тех.характеристиках ця плита мало не сама б мала їсти варити, але так не є. Дуже ніжні конфорки, після миття варильної поверхні не спрацьовує автопідпал (особливо на турбо-конфорці), після першого такого разу навіть телефонував в СЦ, добре майстер підказав що може бути через неправильне розташування кришки на конфорці, поправили все стало на свої місця, але таку процедуру потрібно повторювати після кожного миття. Друге що досить розчарувало так це вертел, по інструкції на ньому можна смажити тушку до 5 кг, чесно кажучи спробували 2.5 важкувато було для нього, тому якщо є ще такі як я які купуються на функцію ""вертел"", то не рекомендую. Відносно емалі в духовці в характеристиках було написано емаль легкої очистки, мені важко навіть уявити що існують емалі важкої очистки, бо цю таки треба досить добре потрудитись щоб очистити, при чому чистка нормальною хімією. В цілому плитка досить якісно зібрана, з хороших матеріалів, легко під'єднується до газової мережі, по витратах газу, вона досить продуктивніша за радянську попередницю, нагріває їжу, воду досить швидко. Для невибагливих щоденних потреб цілком достатньо.
Достоинства:легке підключення, якісно зібрана
Недостатки:електоропідпал, вертел, емаль духовки."	uk
Плиты	21823569	8399	1643747	5	Купляв цю плитку в розетці два роки тому. працює чудово. рекомендую:)	uk
Плиты	7077627	8399	1643747	4	"Сьогодні встановили, все працює!
Достоинства:Дизайн, колір, простота в користуванні.
Недостатки:Нема термометра в духовці"	uk
Плиты	24911847	4559	229118	4	"Вчора доставили плиту, нарiкань немає, все працює
справно, єдине що при пересилці на
боковій
панелі залишилася невелика царапина
Достоинства:хороший варіант в свому ціновому сегменті"	uk
Плиты	22463825	4559	229118	5	"Користуємось понад рік. Подобається суцільна решітка ( до цього були половинчасті, чугунна сковорідка злітала з плити), різного розміру комфорки, простий дизайн, піддон висувний для посуду - дуже порадував. Додаткове місце для зберігання на невеликій кухні. В духовці зручно виставляти температуру. переживала, щоб якісно пекла. мене порадувала. Випікає гарно пироги, запікає рибу і м'ясо, дуже смачно і швидко. До цього була недорога плита Indesit, все підгорало. Ручки легко ходять. Електроподжиг працює чудово, не заклинює. (З попередньою плитою дуже намучилися і ручки там були тугі)
Достоинства:Ціна, габарити, цільна решітка, чудова духовка
Недостатки:лише один противень( деко) в комплекті і решітка, хотілося б два)"	uk
Плиты	26615135	3499	20076483	3	"Плита хороша. Вдома такою користуюся три роки, тому і замовив мамі. Я попросив привезти не пакет молока за пару грн, тож можна і безкоштовно доставити. Та принаймні, заповнивши форму з доставки, на сайті написали, що привезуть за додаткові 45 грн. Бог з вами, але ніде не було вказано, що підняти плиту на шість сходинок коштує додатково 60 грн. Розетка, це у вас такі спритні хлопаки працюють чи ви таке дозволяєте? Розширте форму при замовленні, де пропишіть, що кожен поверх вгору у вас коштує, як таксі з околиці в центр.
Достоинства:Хороша білоруська плита"	uk
Плиты	24050049	3499	20076483	5	"Товар прийшов на другий день, дякуємо за швидкість.
Достоинства:Що замовляли, те отримали.
Недостатки:Ще невиявлено"	uk
Плиты	18126194	7399	15847121	5	"рекомендую
Достоинства:класна склокераміка, зручно витерти, якщо щось збігло на поверхню. Також добре що є ящик внизу
Недостатки:не знайшла"	uk
Плиты	18827760	2999	529480	5	"Плита просто супер! Ніколи не думав, що за таку ціну можна придбати подібний товар.
Достоинства:Вже другий місяць працює на ""ура"". Регулювання класне і духовка дуже добре працює
Недостатки:Не виявлено"	uk
Плиты	25227159	2999	529480	5	"товар відповідає своїй ціні!
Достоинства:все працює добре
Недостатки:невиявлено"	uk
Плиты	22991529	2999	529480	5	"Довго вагався з вибором. Зупинились на даній моделі, так як, головними критеріями були простота та ціна. Співвідношення ціни до якості просто неперевепшене! матеріали хороші збірка просто чудова, нічого не люфтить та не скрипить. в духовці хороше грубе скло, піч дуже швидко нагрівається. нарахунок комфорок теж нема нарікань. В комплекті є форсунки для сжатого газу. Також порадувала наявність якісного глубокого деко та решітки. Ніжки регулюються, що не мало важливо для установки. З підключенням проблем не виникло, якщо руки з правельного місця, працівники служби газу не потрібні. Порадувала ціна доставки . Плита приіхала в заводській упаковці, обрешетуванні, щей закріплена до піддону лентами.Як завжди Розетка та Нова Ношта на висоті,дві доби з моменту замовлення до моменту отримання!
Достоинства:Ціна, якість, вартість доставки, гарантія 36місяців, виробник Украіна!
Недостатки:відсутні"	uk
Плиты	17645435	2999	529480	3	"Вибір за Вами!!!
Достоинства:Плита на вигляд нічого , як буде пекти не знаю.Ціна подобається!!!
Недостатки:Плита просто ставиться на підлогу. В комплекті немає регулюючиг ніжок ,для виставлення висоти .Тепер потрібно десь шукати ."	uk
Плиты	12704500	2999	529480	5	"Зручна, легка, компактна - за таку ціну напевно ідеальна. Також швидка і оперативна доставка і робота менеджера. Товаром і покупкою задоволений.
Достоинства:Легка, компактна, доступна ціна,
Недостатки:В принципі - немає. Недоліком є вузька поверхня для готування, яка складається з двох окремих решіток (не поміщаються поруч дві більші каструлі, або сковорідка і каструля, не пересунеш по решітці повну каструлю - потрібно переносити...), а також елементи пакування (плівка) залишилася між деталями корпуса."	uk
Плиты	11012818	2999	529480	4	"Наразі все добре ,сьогодні поставив ,вписалась в кухоний інтер""єр.Дякую"	uk
Плиты	9597755	2999	529480	5	"Доставили дуже швидко,дружині сподобалось.
Достоинства:Ціна!
Недостатки:Верхня поверхня слизька."	uk
Плиты	10325338	2999	287355	5	"Купували плиту для бабусі. Обирали з сучасних без додаткових функцій, щоб була зручна і проста у використанні. Загалом враження дуже хороші. Поверхня біла, без браку, конфорки вбудовані на достатній відстані одна від одної, що дозволяє розміщувати каструлі різного розміру і всі чотири одночасно. Газ горить гарно, сильний потік. Ціна також порадувала. Бабуся користується із задоволенням.
Достоинства:Низька ціна для такого товару, є все необхідне
Недостатки:немає підсвітки та градусника у духовій шафі"	uk
Плиты	27205208	2999	287355	5	"проста плита а-ля ""ленінградка"",все необхідне є,базовий набір,для бюджетного варіанту прекрасний вибір
Достоинства:ціна
Недостатки:поки не виявлено"	uk
Плиты	26865195	2999	287355	3	"Товар відповідає тому, що написано. Загалом задоволені.
Достоинства:Ціна = якість
Недостатки:Ще не виявили)))"	uk
Плиты	21570457	2999	287355	5	"Дуже задоволена. Пічка проста по своім функціям, естетична по дизайну. Дуже достойний «економклас».
Достоинства:Ціна, яку не потрібно лишній раз переплачувати при покупці в магазині.
Недостатки:Нема"	uk
Плиты	14669523	2999	287355	3	"Сервіс з покупки та доставки як завжди-Крутезно! Як сказали час доставки так і Є! Дякую! Так тримати!
Плита проста та доступна!
Достоинства:Компактна,проста,ціна (доступність)
Недостатки:В духовці величезна дира 2*8 см. від лампи підсвітки, тому її треба заглушити! Ще момент нема опорних ножек,- просто рама з металлу, тому зробив ніжки з вкорочених корок від шампанського,закрутив на саморізи, вийшло просто швідко та ще й стильно!"	uk
Плиты	10980688	2999	287355	5	українська. ціна хороша.	uk
Плиты	20276838	3747	9660123	5	"Довго чекала можливості обновити плитку і задоволена. Порівняно зі старою небо і земля. Не віриться що все так гарно і легко працює
Достоинства:Компактна, працює нормально. Легко миється.
Недостатки:поки що не виявила"	uk
Плиты	18860472	3747	9660123	5	"Чудове співвідношення ціни та якості.
Достоинства:Чудова плита. Все працює добре.
Недостатки:немає."	uk
Плиты	15631464	7999	2483672	4	"Скажу так,плитка гарна,духовка супер,саме через неї вибрали плитку, але є і мінус,виробник непродумав те,що під духовкою є ніша(маленька дверця) коли відкрити там краї незаточені і гострі як лезо.маю малу дитину, малий повзав і вліз туди порізав сильно пальчика,накладали шви.Це дуже неприємний нюанс,тому хотілось би,щоб такі речі також брали до уваги.
Достоинства:класна духовка,випікає швидко і завжди вдало.
Недостатки:під духовкою дверка(ніша на щось) нержавійка незаточена,постійно різала пальці ,руку,небезбечне коли вдома малі діти."	uk
Плиты	2140634	4559	240703	5	"купували для тещі щоб простіше.плита простенька без наворотів.дуже гарна та якісна.
Достоинства:все .
Недостатки:немає wi-fi.gps.."	uk
Плиты	16289835	4559	240703	5	"Давно хотіла дану модель плити. Дана плитка має прекрасну духовку, тому і була придбана мною, бо в мами така ж плитка вже декілька років і знаю гарно її характеристики. Так, що рекомендую.Дякую =)
Достоинства:Та все чудово)
Недостатки:Взагалі нема"	uk
Профессиональная техника	15519751	12799	290468	5	"вибрали Electrolux, тому що пралка того ж виробника працює вже близько 10 років - є довіра, а ціна доступніша ніж скажімо Bosch. Окрім того підійшла нам по товщині 54см. після першого використання дружина сказала, що це саме те чого їй так довго не вистачало. адже зимою сушити одяг на балконі погано, а в кімнаті запах порошку, надмірна волога, конденсат на вікнах, займає місце і одяг залишається не з найкращим запахом. після сушильного автомата все набагато краще :) протягом 1,5 год роботи температура у ванній кімнаті піднялась з 21,5 до 26,5 градусів, а волога залишилась на тому ж рівні - тобто вся волога переходить у воду в резервуарі.
Достоинства:виробник, ціна
Недостатки:покищо не знайшов"	uk
Профессиональная техника	13458456	9999	3670912	3	"Була куплена в 2 серпня 2015. В першій половині липня перестала працювати. перестала гріти повітря. забрали на гарантійний ремонт. Сказали до 2 тижнів. Пройшло більше 2-х телефоную - кажуть накрився тен. В Києві запчастин немає - замовили з заводу. Кажуть чекайте місяць- півтора. 
Питання до представника компанії. Як нам скористатись правом про обмінний фонд?
Достоинства:Хороша річ доки не зломалась
Недостатки:Зломалась менше року."	uk
Профессиональная техника	14567757	13900	224867	3	"Все було добре! Але через три роки роботи згоріла! Ремонт машини кошутє так само як купити нову!
Достоинства:Зручно
Недостатки:Поломалась через 3 роки роботи"	uk
Морозильные камеры	23821433	7779	278661	5	"Не економте на пластмасових деталях.
Достоинства:Великий об'єм. Гарна ціна.
Недостатки:Ящики з тонкої пластмаси, швидко ломаються."	uk
Морозильные камеры	23794745	7779	278661	5	"Дужe задоволeний! Якісна камeра, низька ціна. Розeтка, як завжди, на висоті. Доставка під під'їзд, швидко і профeсійно.
Достоинства:Якість, зручність, доставка.
Недостатки:Нe виявлeно."	uk
Морозильные камеры	21038661	7779	278661	3	"Холодильник непоганий, але надто вже виробник на матеріалах економить.
Недостатки:Коробки зроблені з тонкою пластмаси, швидко ламаються."	uk
Морозильные камеры	19719098	7779	278661	5	"Дякую за культуру обслуговування всім працівникам РОЗЕТКИ, причетним до мого замовлення.
Морозильну камеру підключили, загрузили. Пока все подобається: і дизайн, тихо працює, всім задоволені.
Дякуємо і виробникам, і поставщикам.

В аерогрилі готували: смачно і корисно. Запечені овочі дуже смачні.
Достоинства:Дизайн і безшумність.
Недостатки:Нічого не виявлено."	uk
Морозильные камеры	19475876	7779	278661	5	"Чудова морозилка .
Гарно морозить та зручна. Вже наморозила купу ягід , а також фруктів. 
Дякую Розетці за ціну та швидку доставку. Консультант Олена дуже приємна."	uk
Морозильные камеры	19356239	7779	278661	5	Морозильна камера просто супер. Звуку практично не має.	uk
Морозильные камеры	23415273	9799	277612	5	Сервіс відмінний, морозильна камера працює добре.	uk
Морозильные камеры	9599722	7499	216367	5	"Хороша камера. Вибором задоволений. 
Це фактично та сама G 1213 тільки із тихішим і енергоощадливішим компресором, хоч і того самого бренду (Jiaxipera JH1080Y). Стоїть у спальній кімнаті, шумом від роботи не заважає. Варта переплати за тишу.
Виготовлена у Болгарії.
У порівнянні із аналогами, при однакових зовнішніх габаритах має більший корисний внутрішній об'єм (98л, тоді як у конкурентів 70-90л). Здебільшого це завдяки відсутності між ящиками випарників. Тобто між ящиками лише скляні полиці (без трубок із фреоном), які лекго демонтуються. Це збільшує корисний об'єм, полегшує миття. Також, прибравши один (чи навіть два) ящик(и) із відповідною скляною полицею, дозволяє розмістити у камері габаритну річ. Виробник цю технологію називає VarioSpace. Не часто може знадобитись, але річ приємна.
Достоинства:Тиха, компактна, відсутність випарників між ящиками, великий об'єм.
Недостатки:Можливо зовнішня ручка відкривання. Для такого розміру камери більше подобаються варіанти із інтегрованою ручкою, що не збільшує габарит камери."	uk
Морозильные камеры	26532239	7499	216367	5	"Дуже задоволена! Морозить гарно!
Достоинства:Вмістка
Недостатки:Немає"	uk
Морозильные камеры	20940934	7499	216367	5	"Політ 4 місяці - все в порядку. Надіюсь так і надалі буде.
Достоинства:Ціна + розміри у співвідношенні з ємністю камери
Недостатки:Не помітив"	uk
Морозильные камеры	19437299	7499	216367	5	"гарна морозилка. оперативна доставка розетки.
Достоинства:тихо працює
Недостатки:ручка виступає"	uk
Морозильные камеры	19366725	7499	216367	5	"На диво тихий. Як став на своє місце, то я зрозумів, що можна було брати більший ;) Повівся на знижку.
Достоинства:Поставив і забув.
Недостатки:Не знайдено ... я, відверто кажучи, і не шукав."	uk
Морозильные камеры	19290614	7499	216367	5	"Шукав саме такий, без радіаторів всередині. Шухляди можна витягнути, скляні полички також - в результаті отримуємо 98 л корисного об'єму. Працює 2 дні, свою роботу виконує на відмінно. Трохи шумний як на мене. Правда стоїть на керамічній плитці, можливо треба гумовий килимок підставити. Для лоджії неважливо. Інструкція зрозуміла, а ось сервісний центр в Україні тільки в Одесі. В комплекті є ключ для регулювання ніжок) і пластикові обмежувачі для задньої стінки. 
Дякую Розетці за безкоштовну доставку і сертифікати на 300 грн.
Достоинства:Великий об'єм як для таких розмірів
Недостатки:Немає"	uk
Морозильные камеры	8955573	5399	284382	3	"Пошукайте тихіші моделі))))
Достоинства:Компактна і водночас доволі вмістка.
Недостатки:В перші тижні після покупки дуже гуділа....зараз поводиться тихіше)))"	uk
Морозильные камеры	20870969	13999	20803805	4	"Увімкнули, завантажили мясов і перцем, регулятор на максимум і... все, просто. Пластик ящиків тонкуватий, час покаже як себе поведуть.
В комплекті також була форма для льоду яка неймовірно тхнула китайщиною, але вивітрилось.
В цілому звичайна морозилка з необхідним мінімумов за адекватну ціну.
Достоинства:Тиха, А++
Недостатки:Пластик ящиків хотілося б товстіший"	uk
Морозильные камеры	19000317	10199	290477	5	"Доброго дня)31 серпня буде вже 2 роки як користуємся морозилкою.Дуже задоволена.Рекомендую.
Достоинства:Велика зручна скільки всього можна наморозити.
Недостатки:На даний час відсутні."	uk
Морозильные камеры	13617993	10199	290477	5	".
Достоинства:містка, швидко заморожує, не змішуються запахи як в звичайній морозилці холодильника
Недостатки:мала кількість корзин в комплекті"	uk
Морозильные камеры	10338874	10199	290477	5	"Замовлення доставленно швидко ( нова пошта) на другий день. Дякую продавцям консультантам.
Достоинства:Велика, вмістима, робота тиха, кому потрібна морозилка беріть не задумуйтесь .
Недостатки:Розміри вказані морозилки вказано вірно, але потрібно враховувати ручку та петлі які виступають ширина становить 73 см враховуйте дверний просвіт. Пороботі питань не маю."	uk
Морозильные камеры	3278175	10199	290477	5	"Куплена в нас в місті трохи дороще, як тут, з загальному морозилка влаштовує, але щоб її розмістити в домі потрібна певно окрема кімнатка для неї )
Достоинства:Дуже вмістима.
Недостатки:Трохи шумновата."	uk
Морозильные камеры	22401497	14499	6553738	5	"Якістю продажу )оформлення) та доставки товару задоволені
Достоинства:Про недоліки і переваги говорити рано, камера працює менше місяця.
Недостатки:Поки відсутні."	uk
Морозильные камеры	20357268	14499	6553738	5	"Користуюсь 1 міс., дуже задоволений!
Достоинства:Все чудово працює, тихий.
Недостатки:Поки не виявлено."	uk
Морозильные камеры	14343624	7999	731149	5	В жовтні буде 2 роки як працює! Нарікань немає! Достатньо герметичні двері! Потрібно однією рукою притримувати морозилку щоб не рухалась. Практична, надійна, тим хто вибирає і параметри підходять - рекомендую!!!	uk
